rec,layer,inclusion_criteria,inc_notes_mar2022,include,taxon_note,DD_record,date_year,year,ScientificName_accepted,qualif_ed,TR_w_TCID,CCZ_endemic,other_rank,taxonRank_ed,Authority,AphiaID_accepted,occurrenceID,occurrenceID_ed,scientificName,decimalLatitude,originalScientificName,basisOfRecord,minimumDepthInMeters,maximumDepthInMeters,depth,id,class,order,family,decimalLongitude,kingdom,phylum,rightsHolder,institutionID,individualCount,type,catalogNumber,samplingProtocol,eventID,taxonRank,eventTime,taxonomicStatus,verbatimDepth,locationID,accessRights,habitat,recordedBy,identifiedBy,dateIdentified,identificationRemarks,identificationReferences,identificationQualifier,previousIdentifications,taxonRemarks,genus,species,subclass,taxonConceptID,institutionCode,recordNumber,datasetName,associatedSequences
60964,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus occultus,NA,species,,,species,"Bussau, 1993",583368,Ifremer_bio_dba_114512,Ifremer_bio_dba_114512,Acantholaimus occultus,14,Acantholaimus occultus,HumanObservation,4950,4950,4950,7c306937-0631-4693-95ab-835281c6aac4,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114512,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus occultus,Chromadoria,NA,Ifremer,NA,NA,NA
80206,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus occultus,NA,species,,,species,"Bussau, 1993",583368,Ifremer_bio_dba_113804,Ifremer_bio_dba_113804,Acantholaimus occultus,14,Acantholaimus occultus,HumanObservation,4913,4913,4913,a34d1123-317f-464b-949f-81128381d8c2,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,4,NA,113804,Multicorer 12 tubes 100mm,NA,NA,07:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus occultus,Chromadoria,NA,Ifremer,NA,NA,NA
99534,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus occultus,NA,species,,,species,"Bussau, 1993",583368,Ifremer_bio_dba_114802,Ifremer_bio_dba_114802,Acantholaimus occultus,14,Acantholaimus occultus,HumanObservation,5013,5013,5013,ca4f0b55-e831-407d-bdd5-cdd744752b78,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114802,Multicorer 8 tubes 100 mm,NA,NA,13:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus occultus,Chromadoria,NA,Ifremer,NA,NA,NA
110815,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus occultus,NA,species,,,species,"Bussau, 1993",583368,Ifremer_bio_dba_113656,Ifremer_bio_dba_113656,Acantholaimus occultus,14,Acantholaimus occultus,HumanObservation,4958,4958,4958,e0d86571-532e-4ef8-9903-1a6ec1e9f507,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,113656,Multicorer 12 tubes 100mm,NA,NA,14:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus occultus,Chromadoria,NA,Ifremer,NA,NA,NA
122562,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus occultus,NA,species,,,species,"Bussau, 1993",583368,Ifremer_bio_dba_114738,Ifremer_bio_dba_114738,Acantholaimus occultus,14,Acantholaimus occultus,HumanObservation,4950,4950,4950,f860f19b-4462-44af-b813-16d814fcba9c,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114738,Multicorer 8 tubes 100 mm,NA,NA,09:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus occultus,Chromadoria,NA,Ifremer,NA,NA,NA
112025,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus quintus,NA,species,,,species,"Gerlach, Schrage & Riemann, 1979",182951,Ifremer_bio_dba_113891,Ifremer_bio_dba_113891,Acantholaimus quintus,14,Acantholaimus quintus,HumanObservation,4913,4913,4913,e3647d53-cffc-4d2a-ab7d-31193fed7eb7,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,113891,Multicorer 12 tubes 100mm,NA,NA,07:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus quintus,Chromadoria,NA,Ifremer,NA,NA,NA
80596,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Acantholaimus robustus,NA,species,y,,species,"Miljutina & Miljutin, 2012",873641,WoRMS Editorial Board:WoRMS type localities:dr_id_883183,WoRMS Editorial Board:WoRMS type localities:dr_id_883183,Acantholaimus robustus,14,Acantholaimus robustus,PreservedSpecimen,4900,5300,5100,a41e381a-e55a-47b6-8343-54c1ba190d86,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,NA,NA,dr_id_883183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus robustus,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
78826,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Acantholaimus sieglerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",734417,WoRMS Editorial Board:WoRMS type localities:dr_id_883180,WoRMS Editorial Board:WoRMS type localities:dr_id_883180,Acantholaimus sieglerae,14,Acantholaimus sieglerae,PreservedSpecimen,4900,5300,5100,a075894f-a4e4-4bc5-adf0-6b7000a8858b,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,NA,NA,dr_id_883180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus sieglerae,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
90664,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Acantholaimus tchesunovi,NA,species,y,,species,"Miljutina & Miljutin, 2012",873642,WoRMS Editorial Board:WoRMS type localities:dr_id_883185,WoRMS Editorial Board:WoRMS type localities:dr_id_883185,Acantholaimus tchesunovi,14,Acantholaimus tchesunovi,PreservedSpecimen,4900,5300,5100,b8821d10-e9c7-442e-944f-92a97ca1b4ba,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,NA,NA,dr_id_883185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus tchesunovi,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
8748,01_pmn_exploration_areas,,,yes,,NA,NA,NA,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,WoRMS Editorial Board:WoRMS type localities:dr_id_883181,WoRMS Editorial Board:WoRMS type localities:dr_id_883181,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,PreservedSpecimen,4900,5300,5100,11d7207d-3709-4674-8bd4-1e5abf0cb8ea,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,NA,NA,dr_id_883181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,WoRMS Editorial Board,NA,NA,NA
11714,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114528,Ifremer_bio_dba_114528,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4950,4950,4950,17b46fa2-fb20-4a51-a110-e1d0aa9ece12,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114528,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
16536,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114073,Ifremer_bio_dba_114073,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4983,4983,4983,21b389f0-3e23-477a-9650-cdace47d7fd4,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,3,NA,114073,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
23632,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_116091,Ifremer_bio_dba_116091,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4979,4979,4979,2fffa5fc-c26d-4003-9d60-de5656125cbe,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,116091,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
27091,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_113807,Ifremer_bio_dba_113807,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4913,4913,4913,3720c1a8-f1c9-44fc-974c-1a647b4feecf,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,113807,Multicorer 12 tubes 100mm,NA,NA,07:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
29448,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_113659,Ifremer_bio_dba_113659,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4958,4958,4958,3c0bc495-1e16-4324-9a13-7772bf9c332b,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,2,NA,113659,Multicorer 12 tubes 100mm,NA,NA,14:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
42358,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114827,Ifremer_bio_dba_114827,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5013,5013,5013,5641ef61-df98-49dc-9248-a4814e5cdf42,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,3,NA,114827,Multicorer 8 tubes 100 mm,NA,NA,13:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
46253,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114850,Ifremer_bio_dba_114850,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5046,5046,5046,5e3d71a6-c5a2-4a7e-a76d-087adf7faad1,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,2,NA,114850,Multicorer 8 tubes 100 mm,NA,NA,10:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
50818,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114720,Ifremer_bio_dba_114720,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4950,4950,4950,67612f92-1410-403a-b702-b5a47df0fe82,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114720,Multicorer 8 tubes 100 mm,NA,NA,09:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
53237,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115085,Ifremer_bio_dba_115085,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5040,5040,5040,6c743569-f3b9-4d00-9cfc-0f515233cb04,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,115085,Multicorer 8 tubes 100 mm,NA,NA,16:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
63751,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114450,Ifremer_bio_dba_114450,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4950,4950,4950,81c9374b-c11e-4632-8372-de9f5fa93549,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,4,NA,114450,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
70128,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114700,Ifremer_bio_dba_114700,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4950,4950,4950,8ea2a755-6a5d-4ba9-bf5f-f0ef6327e9ab,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,114700,Multicorer 8 tubes 100 mm,NA,NA,09:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
76065,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114388,Ifremer_bio_dba_114388,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4947,4947,4947,9ab673c3-6e19-4af9-bf1a-6985e1320024,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,3,NA,114388,Multicorer 8 tubes 100 mm,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
79295,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115091,Ifremer_bio_dba_115091,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5040,5040,5040,a1730b84-be6e-4b15-b6e7-bf995bfa440f,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,4,NA,115091,Multicorer 8 tubes 100 mm,NA,NA,16:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
82390,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_116010,Ifremer_bio_dba_116010,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4981,4981,4981,a7aef36c-7be9-4f16-8871-95158c4f67d6,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,2,NA,116010,Blade Corer,NA,NA,21:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
87154,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114119,Ifremer_bio_dba_114119,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5035,5035,5035,b1728b3c-850d-4541-80d7-21f542d33fba,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,4,NA,114119,Multicorer 8 tubes 100 mm,NA,NA,08:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
96504,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115866,Ifremer_bio_dba_115866,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4978,4978,4978,c43e4828-b1bd-4ab6-b1cb-40f3f23d90d5,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,7,NA,115866,Blade Corer,NA,NA,19:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
108895,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114212,Ifremer_bio_dba_114212,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5035,5035,5035,dd1db9f3-9e45-4991-ae78-c6cc293f5578,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,2,NA,114212,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
111666,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115295,Ifremer_bio_dba_115295,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5035,5035,5035,e28c524c-e5cf-47a9-b1cf-a55daeee1e0e,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,4,NA,115295,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
112871,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115254,Ifremer_bio_dba_115254,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5035,5035,5035,e51c59d7-585e-4776-a95a-d63d48baa5a8,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,3,NA,115254,Multicorer 8 tubes 100 mm,NA,NA,11:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
113143,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115124,Ifremer_bio_dba_115124,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5042,5042,5042,e5a763cf-0205-4191-8f7e-12b2301048ab,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,115124,Multicorer 8 tubes 100 mm,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
123282,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_114937,Ifremer_bio_dba_114937,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5029,5029,5029,f9e1c2db-dbaa-45ff-82e3-9b6df39a77a0,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,2,NA,114937,Multicorer 8 tubes 100 mm,NA,NA,14:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
123723,01_pmn_exploration_areas,,,yes,,NA,2012,2012,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_113894,Ifremer_bio_dba_113894,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,4913,4913,4913,fac20541-a7d6-4ce6-88b6-ef9cfe0c4ac2,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,1,NA,113894,Multicorer 12 tubes 100mm,NA,NA,07:00:00+00:00,NA,NA,NA,NA,NA,MENOT Lenaick,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
125746,01_pmn_exploration_areas,,,yes,,NA,2004,2004,Acantholaimus veitkoehlerae,NA,species,y,,species,"Miljutina & Miljutin, 2012",873640,Ifremer_bio_dba_115235,Ifremer_bio_dba_115235,Acantholaimus veitkoehlerae,14,Acantholaimus veitkoehlerae,HumanObservation,5042,5042,5042,fed8fdd4-1a10-44fd-a71a-d5eef5005a10,Chromadorea,Chromadorida,Chromadoridae,-130,Animalia,Nematoda,NA,NA,6,NA,115235,Multicorer 8 tubes 100 mm,NA,NA,22:00:00+00:00,NA,NA,NA,NA,NA,GALERON Joelle,MILYUTIN Dimitri,NA,NA,NA,NA,NA,NA,Acantholaimus,Acantholaimus veitkoehlerae,Chromadoria,NA,Ifremer,NA,NA,NA
22688,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Acanthomeniidae,NA,temporary name,,,family,"Salvini-Plawen, 1978",180821,dcf70a83-5195-4a55-8d0d-699fec5c98f6,dcf70a83-5195-4a55-8d0d-699fec5c98f6,Acanthomeniidae,13.93307,Acanthomeniidae,PreservedSpecimen,4182,4182,4182,2e0bcd7d-79f1-4ee4-baa4-14fda7342a63,Solenogastres,NA,Acanthomeniidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,175139158,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,NA,NA,NA,Acanthomeniidae sp. (NHM_367),NHMUK,NHM_367,ABYSSLINE,NA
36093,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Acanthomeniidae,NA,temporary name,,,family,"Salvini-Plawen, 1978",180821,013aff49-c6cb-486e-bc34-110054daeee7,013aff49-c6cb-486e-bc34-110054daeee7,Acanthomeniidae,13.93307,Acanthomeniidae,PreservedSpecimen,4182,4182,4182,498eac4b-9976-4919-b968-6a1f18c96789,Solenogastres,NA,Acanthomeniidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,8046080,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,NA,NA,NA,Acanthomeniidae sp. (NHM_367),NHMUK,NHM_367,ABYSSLINE,NA
67979,01_pmn_exploration_areas,,,yes,,NA,2013,NA,Acanthomeniidae,NA,temporary name,,,family,"Salvini-Plawen, 1978",180821,c0577fc9-7302-4fec-bc8c-87a17a38bc91,c0577fc9-7302-4fec-bc8c-87a17a38bc91,Acanthomeniidae,13.93307,Acanthomeniidae,PreservedSpecimen,4182,4182,4182,8a35105e-65f6-482e-88c9-a24d64aa1b6f,Solenogastres,NA,Acanthomeniidae,-116.7163,Animalia,Mollusca,NA,NA,NA,NA,20170078,NA,MV1313-8,NA,12:16:00,NA,NA,NA,NA,Abyssal plain,Adrian Glover | Helena Wiklund | Thomas Dahlgren | Maggie Georgieva,Adrian Glover | Helena Wiklund | Thomas Dahlgren | John Taylor,01/07/2016,identified by DNA and morphology,NA,NA,NA,NA,NA,NA,NA,Acanthomeniidae sp. (NHM_367),NHMUK,NHM_367,ABYSSLINE,NA
